ATP Istanbul,07/05/2017,Finale,Milos Raonic,#11,Marin Cilic,#5,6,3,,,,,7,6,,,,
ATP Munich,01/05/2017,1er tour,Ga�l Monfils,#36,,,,,,,,,,,,,,
ATP Munich,02/05/2017,1er tour,Maximilian Marterer,#121,Hyeon Chung,#46,6,6,3,,,,7,4,6,,,
ATP Munich,02/05/2017,1er tour,Martin Kli�an,#143,Nicol�s Kicker,#91,4,6,6,,,,6,4,3,,,
ATP Munich,02/05/2017,1er tour,Dustin Brown,#123,Mischa Zverev,#27,4,7,3,,,,6,6,6,,,
ATP Munich,01/05/2017,1er tour,Fabio Fognini,#29,,,,,,,,,,,,,,
ATP Munich,02/05/2017,1er tour,Cedrik-Marcel Stebe,#90,Guido Pella,#71,0,2,,,,,6,6,,,,
ATP Munich,02/05/2017,1er tour,Horacio Zeballos,#65,Andreas Seppi,#85,5,6,7,,,,7,2,5,,,
ATP Munich,02/05/2017,1er tour,Casper Ruud,#139,Philipp Kohlschreiber,#34,4,3,,,,,6,6,,,,
ATP Munich,01/05/2017,1er tour,Jan-Lennard Struff,#54,Daniel Masur,#296,6,6,,,,,3,4,,,,
ATP Munich,01/05/2017,1er tour,Sergiy Stakhovsky,#99,Tommy Haas,#247,6,3,4,,,,1,6,6,,,
ATP Munich,02/05/2017,1er tour,Jozef Koval�k,#168,J�r�my Chardy,#83,2,4,,,,,6,6,,,,
ATP Munich,01/05/2017,1er tour,Alexander Zverev,#4,,,,,,,,,,,,,,
ATP Munich,01/05/2017,1er tour,Thomaz Bellucci,#76,Mikhail Kukushkin,#78,6,6,,,,,3,2,,,,
ATP Munich,01/05/2017,1er tour,Gerald Melzer,#133,Yannick Hanfmann,#137,4,7,1,,,,6,5,6,,,
ATP Munich,02/05/2017,1er tour,Thiago Monteiro,#114,Marius Copil,#86,6,5,4,,,,4,7,6,,,
ATP Munich,01/05/2017,1er tour,Roberto Bautista,#13,,,,,,,,,,,,,,
ATP Munich,04/05/2017,2e tour,Ga�l Monfils,#36,Hyeon Chung,#46,2,4,,,,,6,6,,,,
ATP Munich,04/05/2017,2e tour,Martin Kli�an,#143,Mischa Zverev,#27,6,6,,,,,2,1,,,,
ATP Munich,04/05/2017,2e tour,Fabio Fognini,#29,Guido Pella,#71,3,2,,,,,6,6,,,,
ATP Munich,04/05/2017,2e tour,Horacio Zeballos,#65,Philipp Kohlschreiber,#34,7,6,,,,,6,4,,,,
ATP Munich,03/05/2017,2e tour,Jan-Lennard Struff,#54,Tommy Haas,#247,6,7,,,,,4,5,,,,
ATP Munich,03/05/2017,2e tour,J�r�my Chardy,#83,Alexander Zverev,#4,4,4,,,,,6,6,,,,
ATP Munich,03/05/2017,2e tour,Thomaz Bellucci,#76,Yannick Hanfmann,#137,6,6,5,,,,7,4,7,,,
ATP Munich,03/05/2017,2e tour,Marius Copil,#86,Roberto Bautista,#13,6,6,5,,,,4,7,7,,,
ATP Munich,06/05/2017,Quart de finale,Hyeon Chung,#46,Martin Kli�an,#143,6,3,6,,,,4,6,2,,,
ATP Munich,05/05/2017,Quart de finale,Guido Pella,#71,Horacio Zeballos,#65,6,6,7,,,,3,7,6,,,
ATP Munich,05/05/2017,Quart de finale,Jan-Lennard Struff,#54,Alexander Zverev,#4,6,6,6,,,,3,7,7,,,
ATP Munich,05/05/2017,Quart de finale,Yannick Hanfmann,#137,Roberto Bautista,#13,3,3,,,,,6,6,,,,
ATP Munich,06/05/2017,Demi-finale,Hyeon Chung,#46,Guido Pella,#71,6,5,4,,,,4,7,6,,,
ATP Munich,06/05/2017,Demi-finale,Alexander Zverev,#4,Roberto Bautista,#13,7,7,,,,,5,5,,,,
ATP Munich,07/05/2017,Finale,Guido Pella,#71,Alexander Zverev,#4,4,3,,,,,6,6,,,,
Masters Madrid,07/05/2017,1er tour,Andy Murray,#3,,,,,,,,,,,,,,
Masters Madrid,08/05/2017,1er tour,Guillermo Garc�a-L�pez,#102,Marius Copil,#86,6,6,6,,,,7,4,7,,,
Masters Madrid,09/05/2017,1er tour,Mischa Zverev,#27,Borna Coric,#56,3,6,,,,,6,7,,,,
Masters Madrid,09/05/2017,1er tour,Pierre-Hugues Herbert,#67,Lucas Pouille,#22,7,6,6,,,,6,7,3,,,
Masters Madrid,08/05/2017,1er tour,Grigor Dimitrov,#9,Philipp Kohlschreiber,#34,7,6,,,,,6,4,,,,
Masters Madrid,09/05/2017,1er tour,Ivo Karlovic,#48,Roberto Bautista,#13,7,6,7,,,,6,7,6,,,
Masters Madrid,08/05/2017,1er tour,Jared Donaldson,#58,Adrian Mannarino,#31,7,6,,,,,5,3,,,,
Masters Madrid,07/05/2017,1er tour,Dominic Thiem,#7,,,,,,,,,,,,,,
Masters Madrid,07/05/2017,1er tour,Stan Wawrinka,#8,,,,,,,,,,,,,,
Masters Madrid,09/05/2017,1er tour,Beno�t Paire,#41,Pablo Carre�o,#10,6,6,,,,,3,4,,,,
Masters Madrid,08/05/2017,1er tour,Thomaz Bellucci,#76,Pablo Cuevas,#33,6,6,6,,,,7,4,7,,,
Masters Madrid,08/05/2017,1er tour,Nicolas Mahut,#107,Jack Sock,#21,6,0,7,,,,4,6,6,,,
Masters Madrid,08/05/2017,1er tour,Tom� Berdych,#19,Denis Istomin,#82,6,6,,,,,4,4,,,,
Masters Madrid,08/05/2017,1er tour,Robin Haase,#39,Daniel Evans,#106,7,6,,,,,5,2,,,,
Masters Madrid,09/05/2017,1er tour,Alexander Zverev,#4,Fernando Verdasco,#40,7,6,,,,,5,3,,,,
Masters Madrid,07/05/2017,1er tour,Marin Cilic,#5,,,,,,,,,,,,,,
Masters Madrid,07/05/2017,1er tour,Milos Raonic,#11,,,,,,,,,,,,,,
Masters Madrid,09/05/2017,1er tour,Tommy Haas,#247,Gilles Muller,#23,4,6,,,,,6,7,,,,
Masters Madrid,08/05/2017,1er tour,Marcel Granollers,#135,Florian Mayer,#63,5,5,,,,,7,7,,,,
Masters Madrid,07/05/2017,1er tour,Karen Khachanov,#32,David Goffin,#12,2,6,,,,,6,7,,,,
Masters Madrid,08/05/2017,1er tour,Nick Kyrgios,#20,Marcos Baghdatis,#122,7,6,,,,,6,4,,,,
Masters Madrid,09/05/2017,1er tour,Ryan Harrison,#50,Bernard Tomic,#146,7,4,6,,,,5,6,2,,,
Masters Madrid,07/05/2017,1er tour,Jo�o Sousa,#57,Fabio Fognini,#29,4,4,,,,,6,6,,,,
Masters Madrid,07/05/2017,1er tour,Rafael Nadal,#1,,,,,,,,,,,,,,
Masters Madrid,07/05/2017,1er tour,Kei Nishikori,#14,,,,,,,,,,,,,,
Masters Madrid,09/05/2017,1er tour,Albert Ramos,#25,Diego Schwartzman,#28,1,3,,,,,6,6,,,,
Masters Madrid,08/05/2017,1er tour,David Ferrer,#26,Mikhail Kukushkin,#78,2,7,6,,,,6,6,4,,,
Masters Madrid,08/05/2017,1er tour,Andrey Kuznetsov,#87,Jo-Wilfried Tsonga,#18,6,7,5,,,,7,6,7,,,
Masters Madrid,08/05/2017,1er tour,Ga�l Monfils,#36,Gilles Simon,#43,6,0,6,,,,0,6,7,,,
Masters Madrid,08/05/2017,1er tour,Ernesto Escobedo,#89,Feliciano L�pez,#35,4,4,,,,,6,6,,,,
Masters Madrid,09/05/2017,1er tour,Tommy Robredo,#150,Nicol�s Almagro,#131,3,6,1,,,,6,3,6,,,
Masters Madrid,07/05/2017,1er tour,Novak Djokovic,#6,,,,,,,,,,,,,,
Masters Madrid,09/05/2017,2e tour,Andy Murray,#3,Marius Copil,#86,6,6,,,,,4,3,,,,
Masters Madrid,10/05/2017,2e tour,Borna Coric,#56,Pierre-Hugues Herbert,#67,7,6,,,,,5,4,,,,
Masters Madrid,10/05/2017,2e tour,Grigor Dimitrov,#9,Ivo Karlovic,#48,6,7,,,,,3,5,,,,
Masters Madrid,09/05/2017,2e tour,Jared Donaldson,#58,Dominic Thiem,#7,3,4,,,,,6,6,,,,
Masters Madrid,10/05/2017,2e tour,Stan Wawrinka,#8,Beno�t Paire,#41,5,6,2,,,,7,4,6,,,
Masters Madrid,10/05/2017,2e tour,Pablo Cuevas,#33,Nicolas Mahut,#107,5,6,6,,,,7,4,4,,,
Masters Madrid,10/05/2017,2e tour,Tom� Berdych,#19,Robin Haase,#39,7,6,,,,,6,3,,,,
Masters Madrid,10/05/2017,2e tour,Alexander Zverev,#4,Marin Cilic,#5,6,6,6,,,,7,3,4,,,
Masters Madrid,10/05/2017,2e tour,Milos Raonic,#11,Gilles Muller,#23,6,6,,,,,4,4,,,,
Masters Madrid,09/05/2017,2e tour,Florian Mayer,#63,David Goffin,#12,6,0,,,,,7,6,,,,
Masters Madrid,10/05/2017,2e tour,Nick Kyrgios,#20,Ryan Harrison,#50,6,6,,,,,3,3,,,,
Masters Madrid,10/05/2017,2e tour,Fabio Fognini,#29,Rafael Nadal,#1,6,6,4,,,,7,3,6,,,
Masters Madrid,10/05/2017,2e tour,Kei Nishikori,#14,Diego Schwartzman,#28,1,6,6,,,,6,0,4,,,
Masters Madrid,10/05/2017,2e tour,David Ferrer,#26,Jo-Wilfried Tsonga,#18,,,,,,,,,,,,
Masters Madrid,10/05/2017,2e tour,Gilles Simon,#43,Feliciano L�pez,#35,3,6,6,,,,6,3,7,,,
Masters Madrid,10/05/2017,2e tour,Nicol�s Almagro,#131,Novak Djokovic,#6,1,6,5,,,,6,4,7,,,
Masters Madrid,11/05/2017,3e tour,Andy Murray,#3,Borna Coric,#56,3,3,,,,,6,6,,,,
Masters Madrid,11/05/2017,3e tour,Grigor Dimitrov,#9,Dominic Thiem,#7,6,4,6,,,,4,6,7,,,
Masters Madrid,11/05/2017,3e tour,Beno�t Paire,#41,Pablo Cuevas,#33,5,6,1,,,,7,0,6,,,
Masters Madrid,11/05/2017,3e tour,Tom� Berdych,#19,Alexander Zverev,#4,4,4,,,,,6,6,,,,
Masters Madrid,11/05/2017,3e tour,Milos Raonic,#11,David Goffin,#12,4,2,,,,,6,6,,,,
Masters Madrid,11/05/2017,3e tour,Nick Kyrgios,#20,Rafael Nadal,#1,3,1,,,,,6,6,,,,
Masters Madrid,11/05/2017,3e tour,Kei Nishikori,#14,David Ferrer,#26,6,6,,,,,4,3,,,,
Masters Madrid,11/05/2017,3e tour,Feliciano L�pez,#35,Novak Djokovic,#6,4,5,,,,,6,7,,,,
Masters Madrid,12/05/2017,Quart de finale,Borna Coric,#56,Dominic Thiem,#7,1,4,,,,,6,6,,,,
Masters Madrid,12/05/2017,Quart de finale,Pablo Cuevas,#33,Alexander Zverev,#4,3,6,6,,,,6,0,4,,,
Masters Madrid,12/05/2017,Quart de finale,David Goffin,#12,Rafael Nadal,#1,6,2,,,,,7,6,,,,
Masters Madrid,12/05/2017,Quart de finale,Kei Nishikori,#14,Novak Djokovic,#6,,,,,,,,,,,,
Masters Madrid,13/05/2017,Demi-finale,Dominic Thiem,#7,Pablo Cuevas,#33,6,6,,,,,4,4,,,,
Masters Madrid,13/05/2017,Demi-finale,Rafael Nadal,#1,Novak Djokovic,#6,6,6,,,,,2,4,,,,
Masters Madrid,14/05/2017,Finale,Dominic Thiem,#7,Rafael Nadal,#1,6,4,,,,,7,6,,,,
Masters Rome,14/05/2017,1er tour,Andy Murray,#3,,,,,,,,,,,,,,
Masters Rome,14/05/2017,1er tour,Fabio Fognini,#29,Matteo Berrettini,#127,6,6,,,,,1,3,,,,
Masters Rome,15/05/2017,1er tour,Viktor Troicki,#47,Stefano Napolitano,#176,7,6,,,,,6,2,,,,
Masters Rome,16/05/2017,1er tour,Kevin Anderson,#15,Alexander Zverev,#4,4,6,4,,,,6,4,6,,,
Masters Rome,15/05/2017,1er tour,Tom� Berdych,#19,Mischa Zverev,#27,7,6,,,,,6,4,,,,
Masters Rome,15/05/2017,1er tour,Robin Haase,#39,Carlos Berlocq,#98,3,5,,,,,6,7,,,,
Masters Rome,16/05/2017,1er tour,Ernesto Escobedo,#89,Tommy Haas,#247,0,6,6,,,,6,4,7,,,
Masters Rome,14/05/2017,1er tour,Milos Raonic,#11,,,,,,,,,,,,,,
Masters Rome,14/05/2017,1er tour,Stan Wawrinka,#8,,,,,,,,,,,,,,
Masters Rome,16/05/2017,1er tour,Nicolas Mahut,#107,Beno�t Paire,#41,3,4,,,,,6,6,,,,
Masters Rome,15/05/2017,1er tour,Florian Mayer,#63,Thiago Monteiro,#114,6,6,,,,,4,2,,,,
Masters Rome,14/05/2017,1er tour,John Isner,#17,Albert Ramos,#25,6,7,6,,,,7,6,1,,,
Masters Rome,15/05/2017,1er tour,David Goffin,#12,Thomaz Bellucci,#76,6,6,6,,,,7,3,4,,,
Masters Rome,14/05/2017,1er tour,Fernando Verdasco,#40,Donald Young,#60,6,6,,,,,3,3,,,,
Masters Rome,15/05/2017,1er tour,Ryan Harrison,#50,Jared Donaldson,#58,2,7,6,,,,6,6,3,,,
Masters Rome,14/05/2017,1er tour,Marin Cilic,#5,,,,,,,,,,,,,,
Masters Rome,14/05/2017,1er tour,Dominic Thiem,#7,,,,,,,,,,,,,,
Masters Rome,16/05/2017,1er tour,Adrian Mannarino,#31,Pablo Cuevas,#33,4,6,,,,,6,7,,,,
Masters Rome,15/05/2017,1er tour,Jan-Lennard Struff,#54,Bernard Tomic,#146,6,6,6,,,,7,1,4,,,
Masters Rome,15/05/2017,1er tour,Sam Querrey,#16,Lucas Pouille,#22,7,7,,,,,6,6,,,,
Masters Rome,16/05/2017,1er tour,Jack Sock,#21,Diego Schwartzman,#28,6,1,7,,,,4,6,5,,,
Masters Rome,14/05/2017,1er tour,Jir� Vesel�,#59,Daniel Evans,#106,6,6,,,,,3,1,,,,
Masters Rome,15/05/2017,1er tour,Nicol�s Almagro,#131,Andreas Seppi,#85,7,6,,,,,6,3,,,,
Masters Rome,14/05/2017,1er tour,Rafael Nadal,#1,,,,,,,,,,,,,,
Masters Rome,14/05/2017,1er tour,Kei Nishikori,#14,,,,,,,,,,,,,,
Masters Rome,16/05/2017,1er tour,David Ferrer,#26,Feliciano L�pez,#35,4,6,6,,,,6,3,1,,,
Masters Rome,15/05/2017,1er tour,Jo�o Sousa,#57,Kyle Edmund,#45,3,4,,,,,6,6,,,,
Masters Rome,15/05/2017,1er tour,Juan Mart�n del Potro,#24,Grigor Dimitrov,#9,3,6,6,,,,6,2,3,,,
Masters Rome,16/05/2017,1er tour,Pablo Carre�o,#10,Gilles Simon,#43,6,6,,,,,3,3,,,,
Masters Rome,16/05/2017,1er tour,Alexandr Dolgopolov,#52,Roberto Bautista,#13,4,2,,,,,6,6,,,,
Masters Rome,15/05/2017,1er tour,Gianluca Mager,#10000,Alja� Bedene,#49,7,4,0,,,A,6,6,3,,,
Masters Rome,14/05/2017,1er tour,Novak Djokovic,#6,,,,,,,,,,,,,,
Masters Rome,16/05/2017,2e tour,Andy Murray,#3,Fabio Fognini,#29,2,4,,,,,6,6,,,,
Masters Rome,17/05/2017,2e tour,Viktor Troicki,#47,Alexander Zverev,#4,3,4,,,,,6,6,,,,
Masters Rome,16/05/2017,2e tour,Tom� Berdych,#19,Carlos Berlocq,#98,6,6,,,,,3,4,,,,
Masters Rome,17/05/2017,2e tour,Tommy Haas,#247,Milos Raonic,#11,4,3,,,,,6,6,,,,
Masters Rome,17/05/2017,2e tour,Stan Wawrinka,#8,Beno�t Paire,#41,6,1,6,,,,3,6,3,,,
Masters Rome,16/05/2017,2e tour,Florian Mayer,#63,John Isner,#17,6,6,,,,,7,7,,,,
Masters Rome,16/05/2017,2e tour,David Goffin,#12,Fernando Verdasco,#40,3,6,6,,,,6,3,2,,,
Masters Rome,16/05/2017,2e tour,Ryan Harrison,#50,Marin Cilic,#5,3,2,,,,,6,6,,,,
Masters Rome,17/05/2017,2e tour,Dominic Thiem,#7,Pablo Cuevas,#33,7,6,,,,,6,4,,,,
Masters Rome,17/05/2017,2e tour,Jan-Lennard Struff,#54,Sam Querrey,#16,4,3,,,,,6,6,,,,
Masters Rome,17/05/2017,2e tour,Jack Sock,#21,Jir� Vesel�,#59,6,3,7,,,,4,6,6,,,
Masters Rome,17/05/2017,2e tour,Nicol�s Almagro,#131,Rafael Nadal,#1,0,,,,,A,3,,,,,
Masters Rome,17/05/2017,2e tour,Kei Nishikori,#14,David Ferrer,#26,7,6,,,,,5,2,,,,
Masters Rome,17/05/2017,2e tour,Kyle Edmund,#45,Juan Mart�n del Potro,#24,5,4,,,,,7,6,,,,
Masters Rome,17/05/2017,2e tour,Pablo Carre�o,#10,Roberto Bautista,#13,7,1,4,,,,6,6,6,,,
Masters Rome,16/05/2017,2e tour,Alja� Bedene,#49,Novak Djokovic,#6,6,2,,,,,7,6,,,,
Masters Rome,18/05/2017,3e tour,Fabio Fognini,#29,Alexander Zverev,#4,3,3,,,,,6,6,,,,
Masters Rome,18/05/2017,3e tour,Tom� Berdych,#19,Milos Raonic,#11,3,2,,,,,6,6,,,,
Masters Rome,18/05/2017,3e tour,Stan Wawrinka,#8,John Isner,#17,6,4,,,,,7,6,,,,
Masters Rome,18/05/2017,3e tour,David Goffin,#12,Marin Cilic,#5,3,4,,,,,6,6,,,,
Masters Rome,18/05/2017,3e tour,Dominic Thiem,#7,Sam Querrey,#16,3,6,7,,,,6,3,6,,,
Masters Rome,18/05/2017,3e tour,Jack Sock,#21,Rafael Nadal,#1,3,4,,,,,6,6,,,,
Masters Rome,18/05/2017,3e tour,Kei Nishikori,#14,Juan Mart�n del Potro,#24,6,3,,,,,7,6,,,,
Masters Rome,18/05/2017,3e tour,Roberto Bautista,#13,Novak Djokovic,#6,4,4,,,,,6,6,,,,
Masters Rome,19/05/2017,Quart de finale,Alexander Zverev,#4,Milos Raonic,#11,7,6,,,,,6,1,,,,
Masters Rome,19/05/2017,Quart de finale,John Isner,#17,Marin Cilic,#5,7,2,7,,,,6,6,6,,,
Masters Rome,19/05/2017,Quart de finale,Dominic Thiem,#7,Rafael Nadal,#1,6,6,,,,,4,3,,,,
Masters Rome,20/05/2017,Quart de finale,Juan Mart�n del Potro,#24,Novak Djokovic,#6,1,4,,,,,6,6,,,,
Masters Rome,20/05/2017,Demi-finale,Alexander Zverev,#4,John Isner,#17,6,6,6,,,,4,7,1,,,
Masters Rome,20/05/2017,Demi-finale,Dominic Thiem,#7,Novak Djokovic,#6,1,0,,,,,6,6,,,,
Masters Rome,21/05/2017,Finale,Alexander Zverev,#4,Novak Djokovic,#6,6,6,,,,,4,3,,,,
ATP Gen�ve,21/05/2017,1er tour,Stan Wawrinka,#8,,,,,,,,,,,,,,
ATP Gen�ve,23/05/2017,1er tour,Rog�rio Dutra Silva,#73,Jo�o Sousa,#57,6,7,,,,,4,6,,,,
ATP Gen�ve,22/05/2017,1er tour,Tommy Robredo,#150,Franko �kugor,#10000,6,3,2,,,,3,6,6,,,
ATP Gen�ve,22/05/2017,1er tour,Daniel Altmaier,#228,Sam Querrey,#16,3,4,,,,,6,6,,,,
ATP Gen�ve,21/05/2017,1er tour,Albert Ramos,#25,,,,,,,,,,,,,,
ATP Gen�ve,21/05/2017,1er tour,Thomaz Bellucci,#76,Andrey Kuznetsov,#87,6,4,1,,,,3,6,6,,,
ATP Gen�ve,23/05/2017,1er tour,Jan-Lennard Struff,#54,Cedrik-Marcel Stebe,#90,3,6,6,,,,6,4,7,,,
ATP Gen�ve,23/05/2017,1er tour,Janko Tipsarevic,#68,Ryan Harrison,#50,6,7,,,,,4,6,,,,
ATP Gen�ve,23/05/2017,1er tour,Steve Johnson,#44,St�phane Robert,#276,6,6,,,,,3,3,,,,
ATP Gen�ve,23/05/2017,1er tour,Horacio Zeballos,#65,Du�an Lajovic,#80,6,0,7,,,,4,6,5,,,
ATP Gen�ve,22/05/2017,1er tour,Robin Haase,#39,Mischa Zverev,#27,7,6,3,,,,5,7,6,,,
ATP Gen�ve,21/05/2017,1er tour,John Isner,#17,,,,,,,,,,,,,,
ATP Gen�ve,22/05/2017,1er tour,Paolo Lorenzi,#38,Kevin Anderson,#15,5,6,,,,,7,7,,,,
ATP Gen�ve,22/05/2017,1er tour,Jared Donaldson,#58,V�ctor Estrella,#79,6,6,,,,,2,4,,,,
ATP Gen�ve,22/05/2017,1er tour,Mikhail Kukushkin,#78,Roberto Marcora,#10000,6,6,,,,,2,2,,,,
ATP Gen�ve,21/05/2017,1er tour,Kei Nishikori,#14,,,,,,,,,,,,,,
ATP Gen�ve,24/05/2017,2e tour,Stan Wawrinka,#8,Rog�rio Dutra Silva,#73,5,,,,,,2,,,,,A
ATP Gen�ve,24/05/2017,2e tour,Franko �kugor,#10000,Sam Querrey,#16,2,3,,,,,6,6,,,,
ATP Gen�ve,24/05/2017,2e tour,Albert Ramos,#25,Andrey Kuznetsov,#87,5,1,,,,,7,6,,,,
ATP Gen�ve,24/05/2017,2e tour,Cedrik-Marcel Stebe,#90,Janko Tipsarevic,#68,6,0,,,,,4,1,,,,A
ATP Gen�ve,24/05/2017,2e tour,Steve Johnson,#44,Horacio Zeballos,#65,6,6,,,,,1,3,,,,
ATP Gen�ve,24/05/2017,2e tour,Mischa Zverev,#27,John Isner,#17,6,6,6,,,,4,7,3,,,
ATP Gen�ve,23/05/2017,2e tour,Kevin Anderson,#15,Jared Donaldson,#58,6,6,6,,,,3,7,2,,,
ATP Gen�ve,23/05/2017,2e tour,Mikhail Kukushkin,#78,Kei Nishikori,#14,4,3,,,,,6,6,,,,
ATP Gen�ve,25/05/2017,Quart de finale,Stan Wawrinka,#8,Sam Querrey,#16,4,7,6,,,,6,5,2,,,
ATP Gen�ve,25/05/2017,Quart de finale,Andrey Kuznetsov,#87,Cedrik-Marcel Stebe,#90,6,1,7,,,,2,6,5,,,
ATP Gen�ve,25/05/2017,Quart de finale,Steve Johnson,#44,Mischa Zverev,#27,4,5,,,,,6,7,,,,
ATP Gen�ve,25/05/2017,Quart de finale,Kevin Anderson,#15,Kei Nishikori,#14,6,4,6,,,,2,6,7,,,
ATP Gen�ve,26/05/2017,Demi-finale,Stan Wawrinka,#8,Andrey Kuznetsov,#87,6,7,,,,,3,6,,,,
ATP Gen�ve,26/05/2017,Demi-finale,Mischa Zverev,#27,Kei Nishikori,#14,6,3,6,,,,4,6,3,,,
ATP Gen�ve,27/05/2017,Finale,Stan Wawrinka,#8,Mischa Zverev,#27,4,6,6,,,,6,3,3,,,
ATP Lyon,21/05/2017,1er tour,Milos Raonic,#11,,,,,,,,,,,,,,
ATP Lyon,22/05/2017,1er tour,Thanasi Kokkinakis,#215,Denis Istomin,#82,3,4,,,,,6,6,,,,
ATP Lyon,22/05/2017,1er tour,Gast�o Elias,#147,Radu Albot,#108,2,6,6,,,,6,4,2,,,
ATP Lyon,23/05/2017,1er tour,Quentin Halys,#126,Juan Mart�n del Potro,#24,5,4,,,,,7,6,,,,
ATP Lyon,21/05/2017,1er tour,Tom� Berdych,#19,,,,,,,,,,,,,,
ATP Lyon,22/05/2017,1er tour,Hyeon Chung,#46,Donald Young,#60,6,6,,,,,2,3,,,,
ATP Lyon,23/05/2017,1er tour,Thiago Monteiro,#114,Kyle Edmund,#45,6,4,1,,,,2,6,6,,,
ATP Lyon,22/05/2017,1er tour,Daniil Medvedev,#62,Gilles Simon,#43,5,7,2,,,,7,6,6,,,
ATP Lyon,21/05/2017,1er tour,Borna Coric,#56,Nikoloz Basilashvili,#64,4,7,4,,,,6,5,6,,,
ATP Lyon,22/05/2017,1er tour,Andreas Seppi,#85,Damir D�umhur,#55,7,6,,,,,6,4,,,,
ATP Lyon,22/05/2017,1er tour,Dustin Brown,#123,Nicol�s Kicker,#91,4,4,,,,,6,6,,,,
ATP Lyon,21/05/2017,1er tour,Nick Kyrgios,#20,,,,,,,,,,,,,,
ATP Lyon,21/05/2017,1er tour,Beno�t Paire,#41,Jordan Thompson,#69,7,6,4,,,,6,7,6,,,
ATP Lyon,23/05/2017,1er tour,Renzo Olivo,#115,Karen Khachanov,#32,2,4,,,,,6,6,,,,
ATP Lyon,23/05/2017,1er tour,Carlos Berlocq,#98,Tennys Sandgren,#100,6,6,,,,,2,4,,,,
ATP Lyon,21/05/2017,1er tour,Jo-Wilfried Tsonga,#18,,,,,,,,,,,,,,
ATP Lyon,24/05/2017,2e tour,Milos Raonic,#11,Denis Istomin,#82,6,6,,,,,4,3,,,,
ATP Lyon,24/05/2017,2e tour,Gast�o Elias,#147,Juan Mart�n del Potro,#24,7,6,,,,,6,4,,,,
ATP Lyon,24/05/2017,2e tour,Tom� Berdych,#19,Hyeon Chung,#46,6,7,,,,,3,5,,,,
ATP Lyon,24/05/2017,2e tour,Kyle Edmund,#45,Gilles Simon,#43,6,5,4,,,,3,7,6,,,
ATP Lyon,23/05/2017,2e tour,Nikoloz Basilashvili,#64,Andreas Seppi,#85,6,6,,,,,4,4,,,,
ATP Lyon,23/05/2017,2e tour,Nicol�s Kicker,#91,Nick Kyrgios,#20,2,6,6,,,,6,4,2,,,
ATP Lyon,24/05/2017,2e tour,Jordan Thompson,#69,Karen Khachanov,#32,2,6,,,,,6,7,,,,
ATP Lyon,24/05/2017,2e tour,Carlos Berlocq,#98,Jo-Wilfried Tsonga,#18,7,2,3,,,,6,6,6,,,
ATP Lyon,25/05/2017,Quart de finale,Milos Raonic,#11,Gast�o Elias,#147,6,6,,,,,4,3,,,,
ATP Lyon,25/05/2017,Quart de finale,Tom� Berdych,#19,Gilles Simon,#43,6,6,,,,,4,0,,,,
ATP Lyon,25/05/2017,Quart de finale,Nikoloz Basilashvili,#64,Nicol�s Kicker,#91,6,6,,,,,3,1,,,,
ATP Lyon,25/05/2017,Quart de finale,Karen Khachanov,#32,Jo-Wilfried Tsonga,#18,0,4,,,,,6,6,,,,
ATP Lyon,26/05/2017,Demi-finale,Milos Raonic,#11,Tom� Berdych,#19,6,6,,,,,7,7,,,,
ATP Lyon,26/05/2017,Demi-finale,Nikoloz Basilashvili,#64,Jo-Wilfried Tsonga,#18,2,6,1,,,,6,3,6,,,
ATP Lyon,27/05/2017,Finale,Tom� Berdych,#19,Jo-Wilfried Tsonga,#18,6,5,,,,,7,7,,,,
Roland-Garros messieurs,30/05/2017,1er tour,Andy Murray,#3,Andrey Kuznetsov,#87,6,4,6,6,,,4,6,2,0,,
Roland-Garros messieurs,30/05/2017,1er tour,Laurent Lokoli,#10000,Martin Kli�an,#143,6,3,6,6,4,,7,6,4,0,6,
Roland-Garros messieurs,30/05/2017,1er tour,Marcos Baghdatis,#122,Nicol�s Almagro,#131,7,4,3,6,,,6,6,6,7,,
Roland-Garros messieurs,30/05/2017,1er tour,Guido Pella,#71,Juan Mart�n del Potro,#24,2,1,4,,,,6,6,6,,,
Roland-Garros messieurs,30/05/2017,1er tour,John Isner,#17,Jordan Thompson,#69,6,4,7,6,,,3,6,6,3,,
Roland-Garros messieurs,30/05/2017,1er tour,Paolo Lorenzi,#38,Ricardas Berankis,#177,6,6,6,,,,0,2,4,,,
Roland-Garros messieurs,30/05/2017,1er tour,Karen Khachanov,#32,Nicol�s Jarry,#116,6,3,7,6,,,4,6,6,1,,
Roland-Garros messieurs,30/05/2017,1er tour,Jan-Lennard Struff,#54,Tom� Berdych,#19,1,1,6,4,,,6,6,4,6,,
Roland-Garros messieurs,30/05/2017,1er tour,Alexander Zverev,#4,Fernando Verdasco,#40,4,6,4,2,,,6,3,6,6,,
Roland-Garros messieurs,29/05/2017,1er tour,Pierre-Hugues Herbert,#67,Jared Donaldson,#58,6,7,6,,,,4,6,4,,,
Roland-Garros messieurs,29/05/2017,1er tour,Damir D�umhur,#55,Nicol�s Kicker,#91,3,6,3,4,,,6,2,6,6,,
Roland-Garros messieurs,29/05/2017,1er tour,Maxime Hamou,#10000,Pablo Cuevas,#33,3,2,4,,,,6,6,6,,,
