Roland Garros messieurs	24/05/2016	1er tour	Marcel Granollers	37	Fabio Fognini	49	7	6	6	x	x	x	5	4	3	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	Kevin Anderson	67	Stéphane Robert	54	4	2	6	5	x	x	6	6	1	7	x	x
Roland Garros messieurs	25/05/2016	1er tour	Alexander Zverev	24	Pierre-Hugues Herbert	78	5	6	7	7	x	x	7	2	6	5	x	x
Roland Garros messieurs	24/05/2016	1er tour	Thiemo de Bakker	257	Guillermo García-López	70	4	4	7	6	x	x	6	6	5	7	x	x
Roland Garros messieurs	24/05/2016	1er tour	Iñigo Cervantes	106	Dominic Thiem	8	6	2	5	1	x	x	3	6	7	6	x	x
Roland Garros messieurs	24/05/2016	1er tour	David Goffin	11	Grégoire Barrère	247	6	6	6	x	x	x	3	3	4	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	Paolo Lorenzi	40	Carlos Berlocq	95	3	0	2	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	Rajeev Ram	129	Jirí Veselý	55	4	4	7	0	x	x	6	6	6	6	x	x
Roland Garros messieurs	24/05/2016	1er tour	Nicolás Almagro	44	Philipp Kohlschreiber	32	5	6	6	6	x	x	7	2	2	4	x	x
Roland Garros messieurs	24/05/2016	1er tour	João Sousa	43	Damir Džumhur	77	2	7	6	7	x	x	6	6	4	5	x	x
Roland Garros messieurs	24/05/2016	1er tour	Andreas Seppi	87	Ernests Gulbis	151	3	5	4	x	x	x	6	7	6	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	Gilles Muller	34	Marcos Baghdatis	36	5	4	1	x	x	x	7	6	6	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	Jan-Lennard Struff	63	Jo-Wilfried Tsonga	12	3	4	4	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Milos Raonic	3	Janko Tipsarevic	144	6	6	7	x	x	x	3	2	6	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Mikhail Kukushkin	89	Adrian Mannarino	60	4	6	2	4	x	x	6	2	6	6	x	x
Roland Garros messieurs	23/05/2016	1er tour	Andrej Martin	137	Daniel Muñoz	10000	6	6	4	6	x	x	2	3	6	4	x	x
Roland Garros messieurs	24/05/2016	1er tour	Julien Benneteau	130	Lucas Pouille	15	3	6	4	6	x	x	6	4	6	7	x	x
Roland Garros messieurs	23/05/2016	1er tour	Jack Sock	23	Robin Haase	59	6	7	3	6	6	x	3	5	6	7	2	x
Roland Garros messieurs	23/05/2016	1er tour	Dudi Sela	96	Dustin Brown	72	7	4	6	6	4	x	6	6	7	4	6	x
Roland Garros messieurs	23/05/2016	1er tour	Albert Ramos	27	Horacio Zeballos	71	6	4	7	6	x	x	3	6	5	0	x	x
Roland Garros messieurs	23/05/2016	1er tour	Marco Trungelliti	146	Marin Cilic	6	7	3	6	6	x	x	6	6	4	2	x	x
Roland Garros messieurs	23/05/2016	1er tour	Gilles Simon	25	Rogério Dutra Silva	98	7	6	6	x	x	x	6	4	2	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Diego Schwartzman	52	Guido Pella	80	2	6	2	3	x	x	6	3	6	6	x	x
Roland Garros messieurs	23/05/2016	1er tour	Dušan Lajovic	93	Denis Kudla	131	6	6	6	x	x	x	4	3	3	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Grigor Dimitrov	17	Viktor Troicki	29	6	3	7	5	3	x	2	6	5	7	6	x
Roland Garros messieurs	23/05/2016	1er tour	Jérémy Chardy	69	Leonardo Mayer	139	6	3	6	6	x	x	4	6	4	2	x	x
Roland Garros messieurs	23/05/2016	1er tour	Roberto Carballés	145	Adam Pavlásek	75	2	6	3	6	1	x	6	4	6	1	6	x
Roland Garros messieurs	23/05/2016	1er tour	Martin Kližan	35	Taro Daniel	127	6	6	5	4	0	A	3	4	7	6	3	x
Roland Garros messieurs	23/05/2016	1er tour	Lukáš Rosol	113	Stan Wawrinka	4	6	1	6	3	4	x	4	6	3	6	6	x
Roland Garros messieurs	23/05/2016	1er tour	Kei Nishikori	5	Simone Bolelli	10000	6	7	6	x	x	x	1	5	3	x	x	x
Roland Garros messieurs	22/05/2016	1er tour	Andrey Kuznetsov	46	Benjamin Becker	119	6	6	6	x	x	x	2	2	4	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Ivan Dodig	147	Mikhail Youzhny	57	6	5	7	2	6	x	4	7	5	6	3	x
Roland Garros messieurs	23/05/2016	1er tour	Fernando Verdasco	42	Steve Johnson	33	7	6	7	x	x	x	5	4	5	x	x	x
Roland Garros messieurs	22/05/2016	1er tour	Nick Kyrgios	13	Marco Cecchinato	187	7	7	6	x	x	x	6	6	4	x	x	x
Roland Garros messieurs	22/05/2016	1er tour	Adrian Ungur	10000	Igor Sijsling	177	1	2	6	x	x	x	6	6	7	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Sam Querrey	31	Bjorn Fratangelo	114	3	1	7	3	x	x	6	6	6	6	x	x
Roland Garros messieurs	23/05/2016	1er tour	Thomaz Bellucci	61	Richard Gasquet	18	1	3	4	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	John Isner	19	John Millman	84	6	7	7	7	x	x	7	6	6	5	x	x
Roland Garros messieurs	23/05/2016	1er tour	Nikoloz Basilashvili	94	Kyle Edmund	45	6	7	5	1	x	x	7	6	7	6	x	x
Roland Garros messieurs	22/05/2016	1er tour	Teymuraz Gabashvili	138	Donald Young	88	7	6	6	x	x	x	6	2	3	x	x	x
Roland Garros messieurs	22/05/2016	1er tour	Radu Albot	97	Benoît Paire	47	2	6	4	6	4	x	6	4	6	1	6	x
Roland Garros messieurs	23/05/2016	1er tour	Ivo Karlovic	20	Albert Montañés	164	6	7	7	x	x	x	2	6	6	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Laslo Djere	185	Jordan Thompson	79	3	4	5	x	x	x	6	6	7	x	x	x
Roland Garros messieurs	23/05/2016	1er tour	Mathias Bourgue	183	Jordi Samper	209	7	7	7	x	x	x	5	6	6	x	x	x
Roland Garros messieurs	24/05/2016	1er tour	Radek Štepánek	107	Andy Murray	1	6	6	0	3	5	x	3	3	6	6	7	x
Roland Garros messieurs	26/05/2016	2e tour	Novak Djokovic	2	Steve Darcis	86	7	6	6	x	x	x	5	3	4	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Aljaž Bedene	101	Pablo Carreño	30	7	6	4	5	6	x	6	3	6	7	2	x
Roland Garros messieurs	26/05/2016	2e tour	Bernard Tomic	26	Borna Coric	48	6	2	6	6	x	x	3	6	7	7	x	x
Roland Garros messieurs	26/05/2016	2e tour	Paul-Henri Mathieu	73	Roberto Bautista	14	6	4	1	x	x	x	7	6	6	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	David Ferrer	21	Juan Mónaco	65	6	6	6	6	x	x	7	3	4	2	x	x
Roland Garros messieurs	26/05/2016	2e tour	Víctor Estrella	102	Feliciano López	28	3	6	3	x	x	x	6	7	6	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Pablo Cuevas	22	Quentin Halys	153	7	6	7	x	x	x	6	3	6	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Malek Jaziri	58	Tomáš Berdych	10	1	6	2	4	x	x	6	2	6	6	x	x
Roland Garros messieurs	26/05/2016	2e tour	Rafael Nadal	9	Facundo Bagnis	56	6	6	6	x	x	x	3	0	3	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Nicolas Mahut	39	Marcel Granollers	37	3	2	0	x	x	A	6	6	1	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Stéphane Robert	54	Alexander Zverev	24	1	6	1	4	x	x	6	3	6	6	x	x
Roland Garros messieurs	26/05/2016	2e tour	Guillermo García-López	70	Dominic Thiem	8	5	4	6	x	x	x	7	6	7	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	David Goffin	11	Carlos Berlocq	95	7	6	6	x	x	x	5	1	4	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Jirí Veselý	55	Nicolás Almagro	44	4	4	3	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	João Sousa	43	Ernests Gulbis	151	2	5	3	x	x	x	6	7	6	x	x	x
Roland Garros messieurs	26/05/2016	2e tour	Marcos Baghdatis	36	Jo-Wilfried Tsonga	12	7	6	3	2	2	x	6	3	6	6	6	x
Roland Garros messieurs	25/05/2016	2e tour	Milos Raonic	3	Adrian Mannarino	60	6	7	6	x	x	x	1	6	1	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Andrej Martin	137	Lucas Pouille	15	6	7	6	x	x	x	3	5	3	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Jack Sock	23	Dustin Brown	72	6	7	6	x	x	x	3	6	2	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Albert Ramos	27	Marco Trungelliti	146	6	6	7	x	x	x	3	4	5	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Gilles Simon	25	Guido Pella	80	4	1	7	7	6	x	6	6	5	6	4	x
Roland Garros messieurs	25/05/2016	2e tour	Dušan Lajovic	93	Viktor Troicki	29	7	3	0	x	x	A	6	6	6	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Jérémy Chardy	69	Adam Pavlásek	75	6	6	6	x	x	x	4	2	4	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Taro Daniel	127	Stan Wawrinka	4	6	3	4	x	x	x	7	6	6	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Kei Nishikori	5	Andrey Kuznetsov	46	6	6	6	x	x	x	3	3	3	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Ivan Dodig	147	Fernando Verdasco	42	2	1	3	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Nick Kyrgios	13	Igor Sijsling	177	6	6	6	x	x	x	3	2	1	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Bjorn Fratangelo	114	Richard Gasquet	18	1	6	3	x	x	x	6	7	6	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	John Isner	19	Kyle Edmund	45	6	6	6	x	x	x	4	4	4	x	x	x
Roland Garros messieurs	25/05/2016	2e tour	Teymuraz Gabashvili	138	Benoît Paire	47	6	6	3	6	x	x	3	2	6	2	x	x
Roland Garros messieurs	25/05/2016	2e tour	Ivo Karlovic	20	Jordan Thompson	79	6	6	7	6	12	x	7	3	6	7	10	x
Roland Garros messieurs	25/05/2016	2e tour	Mathias Bourgue	183	Andy Murray	1	2	6	6	2	3	x	6	2	4	6	6	x
Roland Garros messieurs	28/05/2016	3e tour	Novak Djokovic	2	Aljaž Bedene	101	6	6	6	x	x	x	2	3	3	x	x	x
Roland Garros messieurs	28/05/2016	3e tour	Borna Coric	48	Roberto Bautista	14	2	3	3	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	28/05/2016	3e tour	David Ferrer	21	Feliciano López	28	6	7	6	x	x	x	4	6	1	x	x	x
Roland Garros messieurs	28/05/2016	3e tour	Pablo Cuevas	22	Tomáš Berdych	10	6	3	2	5	x	x	4	6	6	7	x	x
Roland Garros messieurs	27/05/2016	3e tour	Rafael Nadal	9	Marcel Granollers	37	x	x	x	x	x	x	x	x	x	x	x	x
Roland Garros messieurs	28/05/2016	3e tour	Alexander Zverev	24	Dominic Thiem	8	7	3	3	3	x	x	6	6	6	6	x	x
Roland Garros messieurs	28/05/2016	3e tour	David Goffin	11	Nicolás Almagro	44	6	4	6	4	6	x	2	6	3	6	2	x
Roland Garros messieurs	28/05/2016	3e tour	Ernests Gulbis	151	Jo-Wilfried Tsonga	12	2	x	x	x	x	x	5	x	x	x	x	A
Roland Garros messieurs	27/05/2016	3e tour	Milos Raonic	3	Andrej Martin	137	7	6	6	x	x	x	6	2	3	x	x	x
Roland Garros messieurs	27/05/2016	3e tour	Jack Sock	23	Albert Ramos	27	7	4	4	6	4	x	6	6	6	4	6	x
Roland Garros messieurs	27/05/2016	3e tour	Gilles Simon	25	Viktor Troicki	29	4	2	2	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	27/05/2016	3e tour	Jérémy Chardy	69	Stan Wawrinka	4	4	3	5	x	x	x	6	6	7	x	x	x
Roland Garros messieurs	27/05/2016	3e tour	Kei Nishikori	5	Fernando Verdasco	42	6	6	3	2	6	x	3	4	6	6	4	x
Roland Garros messieurs	27/05/2016	3e tour	Nick Kyrgios	13	Richard Gasquet	18	2	6	2	x	x	x	6	7	6	x	x	x
Roland Garros messieurs	27/05/2016	3e tour	John Isner	19	Teymuraz Gabashvili	138	7	4	2	6	6	x	6	6	6	4	2	x
Roland Garros messieurs	27/05/2016	3e tour	Ivo Karlovic	20	Andy Murray	1	1	4	6	x	x	x	6	6	7	x	x	x
Roland Garros messieurs	01/06/2016	4e tour	Novak Djokovic	2	Roberto Bautista	14	3	6	6	7	x	x	6	4	1	5	x	x
Roland Garros messieurs	01/06/2016	4e tour	David Ferrer	21	Tomáš Berdych	10	3	5	3	x	x	x	6	7	6	x	x	x
Roland Garros messieurs	01/06/2016	4e tour	Marcel Granollers	37	Dominic Thiem	8	2	7	1	4	x	x	6	6	6	6	x	x
Roland Garros messieurs	01/06/2016	4e tour	David Goffin	11	Ernests Gulbis	151	4	6	6	6	x	x	6	2	2	3	x	x
Roland Garros messieurs	29/05/2016	4e tour	Milos Raonic	3	Albert Ramos	27	2	4	4	x	x	x	6	6	6	x	x	x
Roland Garros messieurs	29/05/2016	4e tour	Viktor Troicki	29	Stan Wawrinka	4	6	7	3	2	x	x	7	6	6	6	x	x
Roland Garros messieurs	29/05/2016	4e tour	Kei Nishikori	5	Richard Gasquet	18	4	2	6	2	x	x	6	6	4	6	x	x
Roland Garros messieurs	29/05/2016	4e tour	John Isner	19	Andy Murray	1	6	4	3	x	x	x	7	6	6	x	x	x
Roland Garros messieurs	02/06/2016	Quart de finale	Novak Djokovic	2	Tomáš Berdych	10	6	7	6	x	x	x	3	5	3	x	x	x
Roland Garros messieurs	02/06/2016	Quart de finale	Dominic Thiem	8	David Goffin	11	4	7	6	6	x	x	6	6	4	1	x	x
Roland Garros messieurs	01/06/2016	Quart de finale	Albert Ramos	27	Stan Wawrinka	4	2	1	6	x	x	x	6	6	7	x	x	x
Roland Garros messieurs	01/06/2016	Quart de finale	Richard Gasquet	18	Andy Murray	1	7	6	0	2	x	x	5	7	6	6	x	x
Roland Garros messieurs	03/06/2016	Demi-finale	Novak Djokovic	2	Dominic Thiem	8	6	6	6	x	x	x	2	1	4	x	x	x
Roland Garros messieurs	03/06/2016	Demi-finale	Stan Wawrinka	4	Andy Murray	1	4	2	6	2	x	x	6	6	4	6	x	x
Roland Garros messieurs	05/06/2016	Finale	Novak Djokovic	2	Andy Murray	1	3	6	6	6	x	x	6	1	2	4	x	x
ATP Rosmalen	06/06/2016	1er tour	David Ferrer	21	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Dudi Sela	96	Dennis Novikov	169	7	6	7	x	x	x	5	7	6	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Vasek Pospisil	133	Guillermo García-López	70	6	2	x	x	x	x	7	6	x	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Robin Haase	59	Gilles Muller	34	6	4	x	x	x	x	7	6	x	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Ivo Karlovic	20	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Iñigo Cervantes	106	Igor Sijsling	177	4	0	x	x	x	x	6	6	x	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Daniil Medvedev	99	Horacio Zeballos	71	6	6	x	x	x	x	3	1	x	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Adrian Mannarino	60	Andreas Seppi	87	6	6	x	x	x	x	4	4	x	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Sam Querrey	31	Benjamin Becker	119	7	7	x	x	x	x	6	6	x	x	x	x
ATP Rosmalen	07/06/2016	1er tour	Ivan Dodig	147	Tatsuma Ito	171	3	6	0	x	x	x	6	1	6	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Yoshihito Nishioka	100	Stefan Kozlov	116	1	6	3	x	x	x	6	2	6	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Steve Johnson	33	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Nicolas Mahut	39	Lukáš Lacko	122	6	6	x	x	x	x	1	4	x	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Paul-Henri Mathieu	73	Rajeev Ram	129	6	6	x	x	x	x	4	4	x	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Aljaž Bedene	101	Ernesto Escobedo	141	7	6	x	x	x	x	6	2	x	x	x	x
ATP Rosmalen	06/06/2016	1er tour	Bernard Tomic	26	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Rosmalen	09/06/2016	2e tour	David Ferrer	21	Dudi Sela	96	6	6	x	x	x	x	4	4	x	x	x	x
ATP Rosmalen	09/06/2016	2e tour	Guillermo García-López	70	Gilles Muller	34	5	1	x	x	x	x	7	6	x	x	x	x
ATP Rosmalen	09/06/2016	2e tour	Ivo Karlovic	20	Igor Sijsling	177	7	7	x	x	x	x	6	6	x	x	x	x
ATP Rosmalen	09/06/2016	2e tour	Daniil Medvedev	99	Adrian Mannarino	60	4	2	x	x	x	x	6	6	x	x	x	x
ATP Rosmalen	08/06/2016	2e tour	Sam Querrey	31	Tatsuma Ito	171	6	6	x	x	x	x	3	4	x	x	x	x
ATP Rosmalen	08/06/2016	2e tour	Stefan Kozlov	116	Steve Johnson	33	6	6	x	x	x	x	3	4	x	x	x	x
ATP Rosmalen	08/06/2016	2e tour	Nicolas Mahut	39	Paul-Henri Mathieu	73	4	6	6	x	x	x	6	1	4	x	x	x
ATP Rosmalen	08/06/2016	2e tour	Aljaž Bedene	101	Bernard Tomic	26	4	3	x	x	x	x	6	6	x	x	x	x
ATP Rosmalen	10/06/2016	Quart de finale	David Ferrer	21	Gilles Muller	34	6	4	6	x	x	x	4	6	7	x	x	x
ATP Rosmalen	10/06/2016	Quart de finale	Ivo Karlovic	20	Adrian Mannarino	60	6	6	x	x	x	x	3	4	x	x	x	x
ATP Rosmalen	10/06/2016	Quart de finale	Sam Querrey	31	Stefan Kozlov	116	6	6	x	x	x	x	3	0	x	x	x	x
ATP Rosmalen	10/06/2016	Quart de finale	Nicolas Mahut	39	Bernard Tomic	26	6	6	6	x	x	x	7	4	2	x	x	x
ATP Rosmalen	11/06/2016	Demi-finale	Gilles Muller	34	Ivo Karlovic	20	7	7	x	x	x	x	6	6	x	x	x	x
ATP Rosmalen	11/06/2016	Demi-finale	Sam Querrey	31	Nicolas Mahut	39	7	4	4	x	x	x	6	6	6	x	x	x
ATP Rosmalen	13/06/2016	Finale	Gilles Muller	34	Nicolas Mahut	39	4	4	x	x	x	x	6	6	x	x	x	x
ATP Stuttgart	06/06/2016	1er tour	Roger Federer	16	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Taylor Fritz	76	Fabrice Martin	10000	3	7	6	x	x	x	6	6	1	x	x	x
ATP Stuttgart	06/06/2016	1er tour	Malek Jaziri	58	Michael Berrer	182	7	2	4	x	x	x	6	6	6	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Florian Mayer	50	Viktor Troicki	29	6	7	x	x	x	x	4	6	x	x	x	x
ATP Stuttgart	06/06/2016	1er tour	Dominic Thiem	8	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Stuttgart	06/06/2016	1er tour	Sam Groth	180	Illya Marchenko	74	7	6	x	x	x	x	5	4	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Jan Choinski	10000	Sergiy Stakhovsky	109	3	0	x	x	x	A	6	0	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Mikhail Youzhny	57	Feliciano López	28	7	6	x	x	x	x	6	3	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Lucas Pouille	15	John Millman	84	7	3	4	x	x	x	6	6	6	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Juan Martín del Potro	38	Grigor Dimitrov	17	6	6	x	x	x	x	4	2	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Jan-Lennard Struff	63	Marcos Baghdatis	36	4	6	6	x	x	x	6	1	4	x	x	x
ATP Stuttgart	06/06/2016	1er tour	Gilles Simon	25	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Philipp Kohlschreiber	32	Pierre-Hugues Herbert	78	6	6	x	x	x	x	4	1	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Dušan Lajovic	93	Denis Kudla	131	0	2	x	x	x	x	6	6	x	x	x	x
ATP Stuttgart	07/06/2016	1er tour	Denis Istomin	121	Radek Štepánek	107	5	6	3	x	x	x	7	3	6	x	x	x
ATP Stuttgart	06/06/2016	1er tour	Marin Cilic	6	x	x	x	x	x	x	x	x	x	x	x	x	x	x
ATP Stuttgart	09/06/2016	2e tour	Roger Federer	16	Taylor Fritz	76	6	5	6	x	x	x	4	7	4	x	x	x
ATP Stuttgart	08/06/2016	2e tour	Michael Berrer	182	Florian Mayer	50	3	6	4	x	x	x	6	3	6	x	x	x
ATP Stuttgart	09/06/2016	2e tour	Dominic Thiem	8	Sam Groth	180	7	7	x	x	x	x	6	6	x	x	x	x
ATP Stuttgart	09/06/2016	2e tour	Sergiy Stakhovsky	109	Mikhail Youzhny	57	3	6	x	x	x	x	6	7	x	x	x	x
ATP Stuttgart	09/06/2016	2e tour	John Millman	84	Juan Martín del Potro	38	4	4	x	x	x	x	6	6	x	x	x	x
ATP Stuttgart	09/06/2016	2e tour	Jan-Lennard Struff	63	Gilles Simon	25	4	6	2	x	x	x	6	4	6	x	x	x
ATP Stuttgart	08/06/2016	2e tour	Philipp Kohlschreiber	32	Denis Kudla	131	7	6	x	x	x	x	5	3	x	x	x	x
ATP Stuttgart	09/06/2016	2e tour	Radek Štepánek	107	Marin Cilic	6	7	7	x	x	x	x	6	5	x	x	x	x
ATP Stuttgart	10/06/2016	Quart de finale	Roger Federer	16	Florian Mayer	50	7	7	x	x	x	x	6	6	x	x	x	x
ATP Stuttgart	10/06/2016	Quart de finale	Dominic Thiem	8	Mikhail Youzhny	57	3	6	7	x	x	x	6	4	5	x	x	x
ATP Stuttgart	10/06/2016	Quart de finale	Juan Martín del Potro	38	Gilles Simon	25	6	6	6	x	x	x	7	3	0	x	x	x
ATP Stuttgart	10/06/2016	Quart de finale	Philipp Kohlschreiber	32	Radek Štepánek	107	6	7	x	x	x	x	4	5	x	x	x	x
ATP Stuttgart	11/06/2016	Demi-finale	Roger Federer	16	Dominic Thiem	8	6	6	4	x	x	x	3	7	6	x	x	x
ATP Stuttgart	11/06/2016	Demi-finale	Juan Martín del Potro	38	Philipp Kohlschreiber	32	3	4	x	x	x	x	6	6	x	x	x	x
ATP Stuttgart	13/06/2016	Finale	Dominic Thiem	8	Philipp Kohlschreiber	32	6	6	6	x	x	x	7	4	4	x	x	x
ATP Halle	15/06/2016	1er tour	Roger Federer	16	Jan-Lennard Struff	63	6	7	x	x	x	x	4	6	x	x	x	x
ATP Halle	14/06/2016	1er tour	Ricardas Berankis	92	Malek Jaziri	58	5	4	x	x	x	x	7	6	x	x	x	x
ATP Halle	13/06/2016	1er tour	Denis Kudla	131	Sergiy Stakhovsky	109	5	6	3	x	x	x	7	4	6	x	x	x
ATP Halle	13/06/2016	1er tour	Borna Coric	48	David Goffin	11	6	7	4	x	x	x	7	6	6	x	x	x
ATP Halle	14/06/2016	1er tour	Tomáš Berdych	10	Marcos Baghdatis	36	6	6	x	x	x	x	7	7	x	x	x	x
ATP Halle	14/06/2016	1er tour	Dustin Brown	72	Albert Ramos	27	6	7	x	x	x	x	3	5	x	x	x	x
ATP Halle	13/06/2016	1er tour	Ernests Gulbis	151	Benjamin Becker	119	5	3	x	x	x	x	7	6	x	x	x	x
ATP Halle	14/06/2016	1er tour	Alexander Zverev	24	Viktor Troicki	29	6	6	x	x	x	x	4	4	x	x	x	x
ATP Halle	15/06/2016	1er tour	Philipp Kohlschreiber	32	Marcel Granollers	37	6	7	x	x	x	x	2	6	x	x	x	x
ATP Halle	14/06/2016	1er tour	Ivo Karlovic	20	Andrey Kuznetsov	46	7	6	x	x	x	x	6	3	x	x	x	x
ATP Halle	15/06/2016	1er tour	Paolo Lorenzi	40	Teymuraz Gabashvili	138	1	4	x	x	x	x	6	6	x	x	x	x
ATP Halle	15/06/2016	1er tour	João Sousa	43	Dominic Thiem	8	5	4	x	x	x	x	7	6	x	x	x	x
ATP Halle	13/06/2016	1er tour	David Ferrer	21	Andreas Seppi	87	3	4	x	x	x	x	6	6	x	x	x	x
ATP Halle	14/06/2016	1er tour	Yuichi Sugita	112	Taylor Fritz	76	7	2	6	x	x	x	6	6	3	x	x	x
ATP Halle	14/06/2016	1er tour	Brian Baker	245	Florian Mayer	50	5	6	x	x	x	x	7	7	x	x	x	x
ATP Halle	13/06/2016	1er tour	Lucas Pouille	15	Kei Nishikori	5	7	1	4	x	x	x	6	6	6	x	x	x
ATP Halle	16/06/2016	2e tour	Roger Federer	16	Malek Jaziri	58	6	7	x	x	x	x	3	5	x	x	x	x
ATP Halle	16/06/2016	2e tour	Sergiy Stakhovsky	109	David Goffin	11	6	5	0	x	x	A	4	7	2	x	x	x
ATP Halle	15/06/2016	2e tour	Marcos Baghdatis	36	Dustin Brown	72	7	7	x	x	x	x	5	6	x	x	x	x
ATP Halle	15/06/2016	2e tour	Benjamin Becker	119	Alexander Zverev	24	5	0	x	x	x	A	7	3	x	x	x	x
ATP Halle	16/06/2016	2e tour	Philipp Kohlschreiber	32	Ivo Karlovic	20	6	6	7	x	x	x	7	4	5	x	x	x
ATP Halle	16/06/2016	2e tour	Teymuraz Gabashvili	138	Dominic Thiem	8	4	1	x	x	x	x	6	6	x	x	x	x
ATP Halle	15/06/2016	2e tour	Andreas Seppi	87	Yuichi Sugita	112	6	6	x	x	x	x	3	0	x	x	x	x
ATP Halle	15/06/2016	2e tour	Florian Mayer	50	Kei Nishikori	5	x	x	x	x	x	x	x	x	x	x	x	x
ATP Halle	17/06/2016	Quart de finale	Roger Federer	16	David Goffin	11	6	7	x	x	x	x	1	6	x	x	x	x
ATP Halle	17/06/2016	Quart de finale	Marcos Baghdatis	36	Alexander Zverev	24	6	3	x	x	x	x	7	6	x	x	x	x
ATP Halle	17/06/2016	Quart de finale	Philipp Kohlschreiber	32	Dominic Thiem	8	x	x	x	x	x	x	x	x	x	x	x	x
ATP Halle	17/06/2016	Quart de finale	Andreas Seppi	87	Florian Mayer	50	6	3	x	x	x	x	7	6	x	x	x	x
ATP Halle	18/06/2016	Demi-finale	Roger Federer	16	Alexander Zverev	24	6	7	3	x	x	x	7	5	6	x	x	x
ATP Halle	18/06/2016	Demi-finale	Dominic Thiem	8	Florian Mayer	50	3	4	x	x	x	x	6	6	x	x	x	x
ATP Halle	19/06/2016	Finale	Alexander Zverev	24	Florian Mayer	50	2	7	3	x	x	x	6	5	6	x	x	x
ATP Queen's	14/06/2016	1er tour	Andy Murray	1	Nicolas Mahut	39	7	7	x	x	x	x	6	6	x	x	x	x
ATP Queen's	14/06/2016	1er tour	Aljaž Bedene	101	Benoît Paire	47	7	6	6	x	x	x	6	7	4	x	x	x
ATP Queen's	15/06/2016	1er tour	Daniel Evans	66	Paul-Henri Mathieu	73	6	7	3	x	x	x	7	6	6	x	x	x
